item,related,confidence,lift
"['soda', 'yogurt']",['whole milk'],0.382899628,1.498534757
"['soda', 'yogurt']",['rolls/buns'],0.31598513,1.717918051
"['soda', 'yogurt']",['other vegetables'],0.304832714,1.57542288
"['soda', 'yogurt']",['bottled water'],0.271375465,2.455361265
"['soda', 'yogurt']",['tropical fruit'],0.241635688,2.30279747
"['soda', 'yogurt']",['sausage'],0.204460967,2.176270136
"['soda', 'yogurt']",['fruit/vegetable juice'],0.185873606,2.571120836
['soda'],['whole milk'],0.229737609,0.899112371
['soda'],['rolls/buns'],0.219825073,1.195124152
['soda'],['other vegetables'],0.187755102,0.970347572
['soda'],['bottled water'],0.166180758,1.503576592
['soda'],['yogurt'],0.156851312,1.124367823
['soda'],['shopping bags'],0.141107872,1.43219393
['soda'],['sausage'],0.139358601,1.483324499
['soda'],['pastry'],0.120699708,1.356664723
['soda'],['tropical fruit'],0.119533528,1.139159152
['soda'],['root vegetables'],0.106705539,0.9789636
['soda'],['fruit/vegetable juice'],0.105539359,1.459886908
['soda'],['bottled beer'],0.097376093,1.209209441
['soda'],['newspapers'],0.083965015,1.051969323
['soda'],"['other vegetables', 'whole milk']",0.079883382,1.067463398
['soda'],['canned beer'],0.079300292,1.020835559
['soda'],['chocolate'],0.07755102,1.56293911
['soda'],['pip fruit'],0.07638484,1.009737766
['soda'],['citrus fruit'],0.073469388,0.887679888
['soda'],['brown bread'],0.072303207,1.114580001
['soda'],['domestic eggs'],0.071137026,1.121206175
['soda'],['napkins'],0.068804665,1.313968694
['soda'],['pork'],0.068221574,1.18334953
['soda'],['whipped/sour cream'],0.066472303,0.927312201
['soda'],['frankfurter'],0.064723032,1.097501759
['soda'],"['whole milk', 'yogurt']",0.060058309,1.072002667
['soda'],['white bread'],0.058892128,1.399043675
['soda'],['margarine'],0.058309038,0.995606576
['soda'],['coffee'],0.057142857,0.984238179
['soda'],['dessert'],0.056559767,1.524014537
['soda'],"['other vegetables', 'rolls/buns']",0.056559767,1.327602163
['soda'],"['rolls/buns', 'sausage']",0.055393586,1.809953217
['soda'],['waffles'],0.054810496,1.426087895
['soda'],['salty snack'],0.053644315,1.418257626
['soda'],['butter'],0.050728863,0.915446546
['soda'],"['rolls/buns', 'whole milk']",0.050728863,0.895724178
['soda'],['candy'],0.049562682,1.657989727
['soda'],['frozen vegetables'],0.049562682,1.030547526
['soda'],"['rolls/buns', 'yogurt']",0.049562682,1.442156744
['soda'],['chicken'],0.047813411,1.114324403
['soda'],"['other vegetables', 'yogurt']",0.047813411,1.101276108
['soda'],"['other vegetables', 'root vegetables']",0.047230321,0.996803013
['soda'],"['pastry', 'whole milk']",0.047230321,1.420520502
['soda'],['beef'],0.04664723,0.889099826
['soda'],['curd'],0.04664723,0.875525783
['soda'],"['root vegetables', 'whole milk']",0.04664723,0.95379524
['soda'],"['tropical fruit', 'whole milk']",0.044897959,1.06146978
['soda'],['UHT-milk'],0.043731778,1.307301036
['soda'],['long life bakery product'],0.043731778,1.168755546
['soda'],"['bottled water', 'whole milk']",0.043148688,1.255524695
['soda'],"['bottled water', 'yogurt']",0.042565598,1.852356872
['soda'],['berries'],0.041982507,1.26268489
['soda'],['misc. beverages'],0.041982507,1.479921001
['soda'],['sugar'],0.041982507,1.239933811
['soda'],['specialty bar'],0.041399417,1.513618087
['soda'],"['other vegetables', 'sausage']",0.041399417,1.536465152
['soda'],"['other vegetables', 'tropical fruit']",0.041399417,1.153437012
['soda'],['hygiene articles'],0.040233236,1.2212774
['soda'],['cream cheese'],0.039067055,0.985190999
['soda'],"['bottled water', 'rolls/buns']",0.039067055,1.614388613
['soda'],"['shopping bags', 'whole milk']",0.039067055,1.594292489
['soda'],"['sausage', 'whole milk']",0.038483965,1.287380258
['soda'],"['tropical fruit', 'yogurt']",0.037900875,1.294288549
['soda'],['specialty chocolate'],0.036151603,1.189133848
['soda'],"['rolls/buns', 'shopping bags']",0.036151603,1.851828231
['soda'],['frozen meals'],0.035568513,1.253821959
['soda'],['ice cream'],0.034985423,1.398705824
['soda'],"['fruit/vegetable juice', 'whole milk']",0.034985423,1.313288674
['soda'],['hamburger meat'],0.033236152,0.999625538
['soda'],"['bottled water', 'other vegetables']",0.032653061,1.316159251
['soda'],"['sausage', 'shopping bags']",0.032653061,2.085343228
['soda'],"['sausage', 'yogurt']",0.032069971,1.634239188
['soda'],['meat'],0.03148688,1.219186887
['soda'],"['other vegetables', 'pastry']",0.03148688,1.394925538
['soda'],"['whipped/sour cream', 'whole milk']",0.03148688,0.976887916
['soda'],['chewing gum'],0.03090379,1.468303263
['soda'],"['other vegetables', 'shopping bags']",0.03090379,1.333064805
['soda'],"['pastry', 'rolls/buns']",0.03090379,1.475430949
['soda'],"['rolls/buns', 'tropical fruit']",0.03090379,1.255945353
['soda'],['onions'],0.0303207,0.9777183
['soda'],['processed cheese'],0.0303207,1.829472893
['soda'],"['bottled water', 'fruit/vegetable juice']",0.029737609,2.089067055
['soda'],"['bottled water', 'tropical fruit']",0.029737609,1.606974658
['soda'],"['domestic eggs', 'whole milk']",0.029737609,0.991421653
['soda'],['sliced cheese'],0.029154519,1.189770514
['soda'],"['bottled beer', 'bottled water']",0.029154519,1.849901251
['soda'],"['brown bread', 'whole milk']",0.029154519,1.156188282
['soda'],"['chocolate', 'whole milk']",0.029154519,1.74838228
['soda'],"['domestic eggs', 'other vegetables']",0.029154519,1.30929084
['soda'],"['fruit/vegetable juice', 'yogurt']",0.029154519,1.558340728
['soft cheese'],['whole milk'],0.44047619,1.723869213
['soft cheese'],['other vegetables'],0.416666667,2.153398143
['soft cheese'],['yogurt'],0.351190476,2.517462342
['soft cheese'],['rolls/buns'],0.31547619,1.715151096
['specialty bar'],['soda'],0.26394052,1.513618087
['specialty bar'],['whole milk'],0.237918216,0.931128393
['specialty bar'],['other vegetables'],0.204460967,1.056686078
['specialty bar'],['rolls/buns'],0.204460967,1.111594033
['specialty chocolate'],['whole milk'],0.264214047,1.034041047
['specialty chocolate'],['soda'],0.20735786,1.189133848
['specialty chocolate'],['other vegetables'],0.200668896,1.037088069
['specialty chocolate'],['rolls/buns'],0.183946488,1.000062859
"['sugar', 'whole milk']",['other vegetables'],0.418918919,2.165038133
['sugar'],['whole milk'],0.444444444,1.739399567
['sugar'],['other vegetables'],0.318318318,1.645118582
['sugar'],['soda'],0.216216216,1.239933811
['sugar'],['rolls/buns'],0.207207207,1.126524534
['sugar'],['yogurt'],0.204204204,1.46381075
['sugar'],['root vegetables'],0.189189189,1.735704921
['sugar'],"['other vegetables', 'whole milk']",0.186186186,2.487963507
['sugar'],['margarine'],0.162162162,2.768862613
['sugar'],['pastry'],0.153153153,1.721441441
"['tropical fruit', 'whipped/sour cream']",['whole milk'],0.573529412,2.244592823
"['tropical fruit', 'whipped/sour cream']",['other vegetables'],0.566176471,2.926088065
"['tropical fruit', 'whipped/sour cream']",['yogurt'],0.448529412,3.215223589
"['tropical fruit', 'whole milk', 'yogurt']",['other vegetables'],0.503355705,2.601420576
"['tropical fruit', 'whole milk', 'yogurt']",['root vegetables'],0.375838926,3.44811179
"['tropical fruit', 'whole milk']",['other vegetables'],0.403846154,2.087139739
"['tropical fruit', 'whole milk']",['yogurt'],0.358173077,2.567516189
"['tropical fruit', 'whole milk']",['root vegetables'],0.283653846,2.602365277
"['tropical fruit', 'whole milk']",['rolls/buns'],0.259615385,1.411452354
"['tropical fruit', 'whole milk']",['citrus fruit'],0.213942308,2.584917194
"['tropical fruit', 'whole milk']",['pip fruit'],0.199519231,2.637461874
"['tropical fruit', 'whole milk']",['bottled water'],0.189903846,1.718219252
"['tropical fruit', 'whole milk']",['whipped/sour cream'],0.1875,2.615691489
"['tropical fruit', 'whole milk']",['soda'],0.185096154,1.06146978
"['tropical fruit', 'whole milk']","['other vegetables', 'yogurt']",0.180288462,4.152545712
"['tropical fruit', 'whole milk']",['sausage'],0.170673077,1.816633887
"['tropical fruit', 'whole milk']","['other vegetables', 'root vegetables']",0.165865385,3.500613858
"['tropical fruit', 'whole milk']",['domestic eggs'],0.163461538,2.576352934
"['tropical fruit', 'whole milk']",['pastry'],0.158653846,1.783269231
"['tropical fruit', 'whole milk']",['curd'],0.153846154,2.88755138
"['tropical fruit', 'whole milk']",['butter'],0.146634615,2.646149435
"['tropical fruit', 'whole milk']",['fruit/vegetable juice'],0.141826923,1.961839365
"['tropical fruit', 'whole milk']",['brown bread'],0.134615385,2.075144683
"['tropical fruit', 'whole milk']","['root vegetables', 'yogurt']",0.134615385,5.21237129
"['tropical fruit', 'whole milk']",['frankfurter'],0.122596154,2.078850298
"['tropical fruit', 'whole milk']",['newspapers'],0.120192308,1.505848849
"['tropical fruit', 'yogurt']",['whole milk'],0.517361111,2.024769808
"['tropical fruit', 'yogurt']",['other vegetables'],0.420138889,2.171343128
"['tropical fruit', 'yogurt']",['rolls/buns'],0.298611111,1.623460629
"['tropical fruit', 'yogurt']",['root vegetables'],0.277777778,2.548455638
"['tropical fruit', 'yogurt']","['other vegetables', 'whole milk']",0.260416667,3.479888474
"['tropical fruit', 'yogurt']",['bottled water'],0.243055556,2.199127313
"['tropical fruit', 'yogurt']",['soda'],0.225694444,1.294288549
"['tropical fruit', 'yogurt']",['pip fruit'],0.21875,2.891675067
"['tropical fruit', 'yogurt']",['citrus fruit'],0.215277778,2.601052757
"['tropical fruit', 'yogurt']",['whipped/sour cream'],0.211805556,2.954762608
"['tropical fruit', 'yogurt']","['root vegetables', 'whole milk']",0.194444444,3.975802726
"['tropical fruit', 'yogurt']",['curd'],0.180555556,3.388862383
['tropical fruit'],['whole milk'],0.403100775,1.577594956
['tropical fruit'],['other vegetables'],0.342054264,1.767789639
['tropical fruit'],['yogurt'],0.279069767,2.000474608
['tropical fruit'],['rolls/buns'],0.234496124,1.274886335
['tropical fruit'],['root vegetables'],0.200581395,1.840222037
['tropical fruit'],['soda'],0.198643411,1.139159152
['tropical fruit'],['pip fruit'],0.194767442,2.574647568
['tropical fruit'],['citrus fruit'],0.189922481,2.294702207
['tropical fruit'],['bottled water'],0.176356589,1.595645864
['tropical fruit'],"['other vegetables', 'whole milk']",0.162790698,2.175334934
['tropical fruit'],"['whole milk', 'yogurt']",0.144379845,2.577088521
['tropical fruit'],['sausage'],0.132751938,1.413003582
['tropical fruit'],['whipped/sour cream'],0.131782946,1.838418825
['tropical fruit'],['fruit/vegetable juice'],0.130813953,1.80950103
['tropical fruit'],['shopping bags'],0.128875969,1.308044536
['tropical fruit'],['pastry'],0.125968992,1.415891473
['tropical fruit'],"['other vegetables', 'root vegetables']",0.117248062,2.474537961
['tropical fruit'],"['other vegetables', 'yogurt']",0.117248062,2.700549625
['tropical fruit'],"['root vegetables', 'whole milk']",0.114341085,2.337930507
['tropical fruit'],['newspapers'],0.112403101,1.408260505
['tropical fruit'],['domestic eggs'],0.108527132,1.710519777
['tropical fruit'],"['rolls/buns', 'whole milk']",0.104651163,1.847835163
['tropical fruit'],['brown bread'],0.101744186,1.568423307
['tropical fruit'],['curd'],0.097868217,1.836896784
['tropical fruit'],['napkins'],0.095930233,1.831988033
['tropical fruit'],['butter'],0.09496124,1.713658346
['tropical fruit'],['frankfurter'],0.090116279,1.528092422
['tropical fruit'],"['other vegetables', 'pip fruit']",0.090116279,3.448613248
['tropical fruit'],['margarine'],0.089147287,1.522158969
['tropical fruit'],"['citrus fruit', 'other vegetables']",0.08624031,2.986526231
['tropical fruit'],"['citrus fruit', 'whole milk']",0.08624031,2.827244832
['tropical fruit'],['frozen vegetables'],0.083333333,1.73273432
['tropical fruit'],['white bread'],0.083333333,1.979669887
['tropical fruit'],"['rolls/buns', 'yogurt']",0.083333333,2.424802761
['tropical fruit'],['pork'],0.081395349,1.411857594
['tropical fruit'],"['pip fruit', 'whole milk']",0.080426357,2.672274382
['tropical fruit'],['bottled beer'],0.078488372,0.974663055
['tropical fruit'],['chocolate'],0.07751938,1.562301436
['tropical fruit'],"['root vegetables', 'yogurt']",0.07751938,3.001587011
['tropical fruit'],"['bottled water', 'whole milk']",0.076550388,2.227435095
['tropical fruit'],"['whipped/sour cream', 'whole milk']",0.075581395,2.344930673
['tropical fruit'],"['other vegetables', 'rolls/buns']",0.074612403,1.751343638
['tropical fruit'],"['other vegetables', 'whipped/sour cream']",0.074612403,2.583848537
['tropical fruit'],"['soda', 'whole milk']",0.074612403,1.862469504
['tropical fruit'],['beef'],0.072674419,1.385180052
['tropical fruit'],"['other vegetables', 'whole milk', 'yogurt']",0.072674419,3.263711904
['tropical fruit'],['cream cheese'],0.06879845,1.734955774
['tropical fruit'],"['other vegetables', 'soda']",0.06879845,2.10134395
['tropical fruit'],"['sausage', 'whole milk']",0.06879845,2.301471945
['tropical fruit'],['coffee'],0.067829457,1.168305978
['tropical fruit'],"['bottled water', 'yogurt']",0.067829457,2.951781917
['tropical fruit'],"['other vegetables', 'root vegetables', 'whole milk']",0.066860465,2.884090677
['tropical fruit'],"['domestic eggs', 'whole milk']",0.065891473,2.196754697
['tropical fruit'],['berries'],0.063953488,1.923494062
['tropical fruit'],['hygiene articles'],0.063953488,1.941304192
['tropical fruit'],"['pastry', 'whole milk']",0.063953488,1.923494062
['tropical fruit'],"['fruit/vegetable juice', 'other vegetables']",0.062984496,2.992524248
['tropical fruit'],"['soda', 'yogurt']",0.062984496,2.30279747
['tropical fruit'],"['curd', 'whole milk']",0.062015504,2.373239224
['tropical fruit'],['chicken'],0.061046512,1.422730905
['tropical fruit'],"['pip fruit', 'yogurt']",0.061046512,3.392047694
['tropical fruit'],['dessert'],0.060077519,1.618801104
['tropical fruit'],['long life bakery product'],0.060077519,1.605604356
['tropical fruit'],"['citrus fruit', 'yogurt']",0.060077519,2.774001892
['tropical fruit'],"['bottled water', 'other vegetables']",0.059108527,2.38250969
['tropical fruit'],"['butter', 'whole milk']",0.059108527,2.145137876
['tropical fruit'],"['whipped/sour cream', 'yogurt']",0.059108527,2.849668453
['tropical fruit'],['grapes'],0.058139535,2.59910148
['tropical fruit'],['waffles'],0.058139535,1.512704565
['tropical fruit'],"['fruit/vegetable juice', 'whole milk']",0.057170543,2.146077431
['tropical fruit'],"['other vegetables', 'sausage']",0.057170543,2.121782214
['tropical fruit'],"['rolls/buns', 'root vegetables']",0.05620155,2.312729071
['tropical fruit'],['onions'],0.054263566,1.749777608
['tropical fruit'],"['brown bread', 'whole milk']",0.054263566,2.151944236
['tropical fruit'],"['citrus fruit', 'root vegetables']",0.054263566,3.067138911
['tropical fruit'],"['root vegetables', 'whole milk', 'yogurt']",0.054263566,3.732043151
['tropical fruit'],['salty snack'],0.053294574,1.409011107
['tropical fruit'],"['citrus fruit', 'pip fruit']",0.053294574,3.854059793
['tropical fruit'],['butter milk'],0.052325581,1.871353066
['tropical fruit'],['frozen meals'],0.052325581,1.844523631
['tropical fruit'],"['butter', 'other vegetables']",0.052325581,2.612294888
['tropical fruit'],['candy'],0.051356589,1.718000185
['tropical fruit'],['ham'],0.051356589,1.973015837
['tropical fruit'],"['bottled water', 'rolls/buns']",0.051356589,2.122235522
['tropical fruit'],"['rolls/buns', 'soda']",0.051356589,1.339766722
['tropical fruit'],['sliced cheese'],0.050387597,2.056273923
['tropical fruit'],"['curd', 'other vegetables']",0.050387597,2.932319618
['tropical fruit'],"['curd', 'yogurt']",0.050387597,2.915070679
['tropical fruit'],"['pip fruit', 'root vegetables']",0.050387597,3.238967422
['tropical fruit'],"['bottled water', 'soda']",0.049418605,1.705375357
['tropical fruit'],"['frankfurter', 'whole milk']",0.049418605,2.406098895
['tropical fruit'],"['newspapers', 'whole milk']",0.048449612,1.771382669
['tropical fruit'],"['other vegetables', 'pastry']",0.048449612,2.146405126
['UHT-milk'],['other vegetables'],0.243161094,1.256694357
['UHT-milk'],['soda'],0.227963526,1.307301036
['UHT-milk'],['yogurt'],0.221884498,1.590549594
['UHT-milk'],['bottled water'],0.218844985,1.980073989
['UHT-milk'],['rolls/buns'],0.191489362,1.04107124
['waffles'],['whole milk'],0.330687831,1.294196106
['waffles'],['other vegetables'],0.261904762,1.353564547
['waffles'],['soda'],0.248677249,1.426087895
['waffles'],['rolls/buns'],0.238095238,1.294453658
['waffles'],['yogurt'],0.195767196,1.403331174
['waffles'],['pastry'],0.182539683,2.051746032
['waffles'],['root vegetables'],0.171957672,1.577615395
['waffles'],['tropical fruit'],0.158730159,1.512704565
['waffles'],['chocolate'],0.150793651,3.03904827
['waffles'],['shopping bags'],0.142857143,1.4499484
['waffles'],['whipped/sour cream'],0.132275132,1.845285001
"['whipped/sour cream', 'whole milk', 'yogurt']",['other vegetables'],0.514018692,2.656528551
"['whipped/sour cream', 'whole milk']",['other vegetables'],0.454258675,2.34767949
"['whipped/sour cream', 'whole milk']",['yogurt'],0.337539432,2.419606644
"['whipped/sour cream', 'whole milk']",['root vegetables'],0.293375394,2.69155504
"['whipped/sour cream', 'whole milk']",['tropical fruit'],0.246056782,2.344930673
"['whipped/sour cream', 'whole milk']",['rolls/buns'],0.242902208,1.320587738
"['whipped/sour cream', 'whole milk']",['butter'],0.208201893,3.757184615
"['whipped/sour cream', 'whole milk']",['citrus fruit'],0.195583596,2.363101559
"['whipped/sour cream', 'whole milk']",['pip fruit'],0.186119874,2.460334622
"['whipped/sour cream', 'whole milk']",['curd'],0.1829653,3.434091073
"['whipped/sour cream', 'whole milk']",['domestic eggs'],0.176656151,2.784316105
"['whipped/sour cream', 'whole milk']","['other vegetables', 'yogurt']",0.173501577,3.996224854
"['whipped/sour cream', 'whole milk']",['soda'],0.170347003,0.976887916
"['whipped/sour cream', 'whole milk']","['other vegetables', 'root vegetables']",0.160883281,3.395465807
"['whipped/sour cream', 'whole milk']",['sausage'],0.157728707,1.678854794
"['whipped/sour cream', 'yogurt']",['whole milk'],0.524509804,2.052747283
"['whipped/sour cream', 'yogurt']",['other vegetables'],0.490196078,2.53340958
"['whipped/sour cream', 'yogurt']",['root vegetables'],0.308823529,2.833283033
"['whipped/sour cream', 'yogurt']",['tropical fruit'],0.299019608,2.849668453
"['whipped/sour cream', 'yogurt']","['other vegetables', 'whole milk']",0.269607843,3.602708067
['whipped/sour cream'],['whole milk'],0.44964539,1.759754242
['whipped/sour cream'],['other vegetables'],0.402836879,2.081923652
['whipped/sour cream'],['yogurt'],0.289361702,2.074250977
['whipped/sour cream'],['root vegetables'],0.238297872,2.186249603
['whipped/sour cream'],['rolls/buns'],0.204255319,1.110475989
['whipped/sour cream'],"['other vegetables', 'whole milk']",0.204255319,2.729417206
['whipped/sour cream'],['tropical fruit'],0.192907801,1.838418825
['whipped/sour cream'],['soda'],0.161702128,0.927312201
['whipped/sour cream'],['citrus fruit'],0.15177305,1.833768972
['whipped/sour cream'],"['whole milk', 'yogurt']",0.15177305,2.709052529
['whipped/sour cream'],['curd'],0.146099291,2.742149857
['whipped/sour cream'],['butter'],0.141843972,2.559698094
['whipped/sour cream'],"['other vegetables', 'yogurt']",0.141843972,3.26706197
['whipped/sour cream'],['domestic eggs'],0.139007092,2.190921077
['whipped/sour cream'],"['root vegetables', 'whole milk']",0.131914894,2.69726191
['whipped/sour cream'],['pip fruit'],0.129078014,1.706293373
['whipped/sour cream'],['berries'],0.126241135,3.796885505
['whipped/sour cream'],['fruit/vegetable juice'],0.126241135,1.74624692
['whipped/sour cream'],['sausage'],0.126241135,1.343702987
['whipped/sour cream'],['bottled water'],0.121985816,1.103707908
['whipped/sour cream'],"['other vegetables', 'root vegetables']",0.119148936,2.514656196
['whipped/sour cream'],['pork'],0.114893617,1.992907801
['whipped/sour cream'],['frozen vegetables'],0.110638298,2.30048131
['whipped/sour cream'],['shopping bags'],0.110638298,1.122938761
['whipped/sour cream'],"['tropical fruit', 'whole milk']",0.110638298,2.615691489
['whipped/sour cream'],"['other vegetables', 'tropical fruit']",0.109219858,3.042995198
['whipped/sour cream'],"['rolls/buns', 'whole milk']",0.109219858,1.928505036
['whipped/sour cream'],['pastry'],0.104964539,1.179801418
['whipped/sour cream'],['chicken'],0.10070922,2.347097577
['whipped/sour cream'],['napkins'],0.10070922,1.923252771
['whipped/sour cream'],['newspapers'],0.10070922,1.261751818
['whipped/sour cream'],['margarine'],0.095035461,1.622697498
['whipped/sour cream'],['beef'],0.093617021,1.784347683
['whipped/sour cream'],"['butter', 'whole milk']",0.093617021,3.397503337
['whipped/sour cream'],"['other vegetables', 'rolls/buns']",0.093617021,2.197430559
['whipped/sour cream'],['cream cheese'],0.089361702,2.253518822
['whipped/sour cream'],"['root vegetables', 'yogurt']",0.089361702,3.460127325
['whipped/sour cream'],"['citrus fruit', 'whole milk']",0.087943262,2.883073286
['whipped/sour cream'],['frankfurter'],0.086524823,1.467192468
['whipped/sour cream'],"['tropical fruit', 'yogurt']",0.086524823,2.954762608
['whipped/sour cream'],['coffee'],0.085106383,1.465886649
['whipped/sour cream'],"['pip fruit', 'whole milk']",0.083687943,2.780645007
['whipped/sour cream'],"['curd', 'whole milk']",0.082269504,3.148329056
['whipped/sour cream'],['long life bakery product'],0.080851064,2.160788622
['whipped/sour cream'],"['butter', 'other vegetables']",0.080851064,4.036397019
['whipped/sour cream'],"['citrus fruit', 'other vegetables']",0.079432624,2.750774148
['whipped/sour cream'],"['domestic eggs', 'whole milk']",0.079432624,2.648202909
['whipped/sour cream'],"['other vegetables', 'pip fruit']",0.078014184,2.98548445
['whipped/sour cream'],"['other vegetables', 'whole milk', 'yogurt']",0.078014184,3.503513715
['whipped/sour cream'],['white bread'],0.076595745,1.819611471
['whipped/sour cream'],"['soda', 'whole milk']",0.076595745,1.911977535
['whipped/sour cream'],['salty snack'],0.072340426,1.912548616
['whipped/sour cream'],"['other vegetables', 'root vegetables', 'whole milk']",0.072340426,3.120474057
['whipped/sour cream'],['onions'],0.070921986,2.286943379
['whipped/sour cream'],['waffles'],0.070921986,1.845285001
['whipped/sour cream'],"['domestic eggs', 'other vegetables']",0.070921986,3.185012468
['whipped/sour cream'],"['sausage', 'whole milk']",0.070921986,2.372509287
"['white bread', 'whole milk']",['other vegetables'],0.345238095,1.784244176
['white bread'],['whole milk'],0.405797101,1.58814743
['white bread'],['other vegetables'],0.326086957,1.685268112
['white bread'],['soda'],0.243961353,1.399043675
['white bread'],['yogurt'],0.214975845,1.541025831
['white bread'],['tropical fruit'],0.207729469,1.979669887
['white bread'],['root vegetables'],0.188405797,1.728517737
['white bread'],['fruit/vegetable juice'],0.176328502,2.43908695
['white bread'],['shopping bags'],0.176328502,1.78967061
['white bread'],['sausage'],0.171497585,1.825409896
['white bread'],['pip fruit'],0.157004831,2.075460366
['white bread'],['rolls/buns'],0.154589372,0.840456868
['white bread'],"['other vegetables', 'whole milk']",0.140096618,1.872079133
['white bread'],['domestic eggs'],0.137681159,2.170022761
['white bread'],['pastry'],0.132850242,1.493236715
['white bread'],['whipped/sour cream'],0.130434783,1.819611471
['white bread'],['frankfurter'],0.123188406,2.088893053
['white bread'],['ham'],0.120772947,4.639851298
"['whole milk', 'yogurt']",['other vegetables'],0.397459165,2.054130788
"['whole milk', 'yogurt']",['rolls/buns'],0.277676951,1.509647768
"['whole milk', 'yogurt']",['tropical fruit'],0.270417423,2.577088521
"['whole milk', 'yogurt']",['root vegetables'],0.259528131,2.381025341
"['whole milk', 'yogurt']",['whipped/sour cream'],0.194192377,2.709052529
"['whole milk', 'yogurt']",['soda'],0.186932849,1.072002667
"['whole milk', 'yogurt']",['citrus fruit'],0.183303085,2.214724624
"['whole milk', 'yogurt']",['curd'],0.179673321,3.372303653
"['whole milk', 'yogurt']",['bottled water'],0.172413793,1.559972084
"['whole milk', 'yogurt']",['pip fruit'],0.170598911,2.255161681
"['whole milk', 'yogurt']",['fruit/vegetable juice'],0.168784029,2.33472704
"['whole milk', 'yogurt']",['butter'],0.166969147,3.013103781
"['whole milk', 'yogurt']",['pastry'],0.163339383,1.835934664
"['whole milk', 'yogurt']",['sausage'],0.156079855,1.661304515
"['whole milk', 'yogurt']","['other vegetables', 'root vegetables']",0.139745917,2.94935856
"['whole milk', 'yogurt']",['domestic eggs'],0.137931034,2.173961096
"['whole milk', 'yogurt']","['other vegetables', 'tropical fruit']",0.136116152,3.792357958
"['whole milk', 'yogurt']",['brown bread'],0.127041742,1.958394256
"['whole milk', 'yogurt']",['margarine'],0.12522686,2.138205157
"['whole milk', 'yogurt']",['cream cheese'],0.117967332,2.974894132
"['whole milk', 'yogurt']",['newspapers'],0.117967332,1.477972881
"['whole milk', 'yogurt']",['frankfurter'],0.110707804,1.87726078
"['whole milk', 'yogurt']",['beef'],0.108892922,2.075507534
"['whole milk', 'yogurt']",['frozen vegetables'],0.108892922,2.264190037
"['whole milk', 'yogurt']",['napkins'],0.108892922,2.079537646
"['whole milk', 'yogurt']","['other vegetables', 'rolls/buns']",0.10707804,2.513395042
"['whole milk', 'yogurt']","['root vegetables', 'tropical fruit']",0.101633394,4.828813663
"['whole milk', 'yogurt']","['other vegetables', 'whipped/sour cream']",0.099818512,3.456743181
"['whole milk', 'yogurt']",['shopping bags'],0.094373866,0.957860649
"['whole milk', 'yogurt']",['bottled beer'],0.092558984,1.149390915
"['whole milk', 'yogurt']",['coffee'],0.090744102,1.562991663
"['whole milk', 'yogurt']","['fruit/vegetable juice', 'other vegetables']",0.090744102,4.311440771
"['whole milk', 'yogurt']","['other vegetables', 'pip fruit']",0.090744102,3.472639064
['whole milk'],['other vegetables'],0.292877039,1.513634095
['whole milk'],['rolls/buns'],0.221647433,1.205031789
['whole milk'],['yogurt'],0.219259849,1.571735141
['whole milk'],['root vegetables'],0.191404696,1.756030952
['whole milk'],['tropical fruit'],0.165539196,1.577594956
['whole milk'],['soda'],0.156784719,0.899112371
['whole milk'],['bottled water'],0.134500597,1.216939623
['whole milk'],['pastry'],0.130123359,1.46258655
['whole milk'],['whipped/sour cream'],0.126144051,1.759754242
['whole milk'],['citrus fruit'],0.119379228,1.442376791
['whole milk'],['pip fruit'],0.117787505,1.557043161
['whole milk'],['domestic eggs'],0.117389574,1.850202664
['whole milk'],['sausage'],0.116991643,1.245251963
['whole milk'],['butter'],0.107839236,1.946053001
['whole milk'],['newspapers'],0.107043374,1.341110303
['whole milk'],['fruit/vegetable juice'],0.104257859,1.4421604
['whole milk'],['curd'],0.102268205,1.919480533
['whole milk'],['brown bread'],0.098686828,1.521293038
['whole milk'],['shopping bags'],0.095901313,0.973363689
['whole milk'],['margarine'],0.094707521,1.617098035
['whole milk'],"['other vegetables', 'root vegetables']",0.090728213,1.91483257
['whole milk'],"['other vegetables', 'yogurt']",0.087146836,2.007234512
['whole milk'],['pork'],0.086748906,1.504718673
['whole milk'],['beef'],0.083167529,1.585179547
['whole milk'],['frankfurter'],0.080382014,1.363029488
['whole milk'],['bottled beer'],0.079984083,0.993236684
['whole milk'],['frozen vegetables'],0.079984083,1.663093983
['whole milk'],['napkins'],0.077198567,1.474267788
['whole milk'],['coffee'],0.07321926,1.261140842
['whole milk'],"['other vegetables', 'rolls/buns']",0.070035814,1.6439194
['whole milk'],['chicken'],0.068842021,1.604410619
['whole milk'],['white bread'],0.066852368,1.58814743
['whole milk'],"['other vegetables', 'tropical fruit']",0.066852368,1.862586505
['whole milk'],['chocolate'],0.065260645,1.315242705
['whole milk'],['cream cheese'],0.064464783,1.625669595
['whole milk'],"['rolls/buns', 'yogurt']",0.060883406,1.77156302
['whole milk'],"['tropical fruit', 'yogurt']",0.059291683,2.024769808
['whole milk'],['sugar'],0.058893752,1.739399567
['whole milk'],['hamburger meat'],0.05769996,1.735410118
['whole milk'],"['other vegetables', 'whipped/sour cream']",0.057302029,1.984385421
['whole milk'],"['root vegetables', 'yogurt']",0.056904099,2.203353585
['whole milk'],"['other vegetables', 'soda']",0.054516514,1.665123964
['whole milk'],['dessert'],0.053720653,1.447514023
