,itemDescription,InvoiceNum
36331,soda,14027
36332,white wine,14028
36333,pastry,14028
36334,hard cheese,14028
36335,coffee,14028
36336,hygiene articles,14028
36337,nuts/prunes,14029
36338,coffee,14029
36339,whole milk,14030
36340,domestic eggs,14030
36341,chocolate marshmallow,14030
36342,soda,14031
36343,other vegetables,14031
36344,sausage,14032
36345,pastry,14032
36346,bottled beer,14032
36347,UHT/milk,14032
36348,soda,14033
36349,napkins,14033
36350,hamburger meat,14034
36351,soda,14034
36352,other vegetables,14035
36353,yogurt,14035
36354,salty snack,14035
36355,citrus fruit,14036
36356,onions,14036
36357,salty snack,14036
36358,brown bread,14036
36359,frankfurter,14037
36360,whole milk,14037
36361,fruit/vegetable juice,14037
36362,candy,14037
36363,frankfurter,14038
36364,other vegetables,14038
36365,cat food,14039
36366,soda,14039
36367,bottled beer,14040
36368,rolls/buns,14040
36369,soda,14040
36370,pip fruit,14041
36371,pastry,14041
36372,soft cheese,14042
36373,long life bakery product,14042
36374,pastry,14043
36375,shopping bags,14043
36376,soft cheese,14044
36377,bottled water,14044
36378,ham,14045
36379,rolls/buns,14045
36380,canned fish,14045
36381,shopping bags,14045
36382,margarine,14046
36383,newspapers,14046
36384,sausage,14047
36385,sugar,14047
36386,semi/finished bread,14047
36387,hygiene articles,14048
36388,bottled water,14048
36389,ham,14049
36390,cake bar,14049
36391,whole milk,14049
36392,frozen vegetables,14050
36393,yogurt,14050
36394,meat,14051
36395,ham,14051
36396,tropical fruit,14052
36397,pastry,14052
36398,pip fruit,14053
36399,soft cheese,14053
36400,root vegetables,14054
36401,other vegetables,14054
36402,bottled beer,14054
36403,softener,14054
36404,other vegetables,14055
36405,cream cheese ,14055
36406,tropical fruit,14055
36407,root vegetables,14055
36408,specialty chocolate,14055
36409,frankfurter,14056
36410,baking powder,14056
36411,shopping bags,14056
36412,rolls/buns,14057
36413,fruit/vegetable juice,14057
36414,soda,14058
36415,soda,14058
36416,other vegetables,14059
36417,whole milk,14059
36418,pork,14060
36419,newspapers,14060
36420,napkins,14060
36421,chicken,14061
36422,root vegetables,14061
36423,yogurt,14061
36424,finished products,14062
36425,dessert,14062
36426,root vegetables,14063
36427,dessert,14063
36428,tropical fruit,14064
36429,root vegetables,14064
36430,detergent,14064
36431,tropical fruit,14065
36432,mustard,14065
36433,yogurt,14066
36434,brown bread,14066
36435,pork,14067
36436,whipped/sour cream,14067
36437,yogurt,14068
36438,whipped/sour cream,14068
36439,flour,14069
36440,pork,14069
36441,butter,14069
36442,shopping bags,14069
36443,hard cheese,14069
36444,butter,14070
36445,candy,14070
36446,chicken,14071
36447,soda,14071
36448,soft cheese,14072
36449,rolls/buns,14072
36450,meat,14073
36451,whipped/sour cream,14073
36452,yogurt,14074
36453,UHT/milk,14074
36454,dessert,14074
36455,frozen dessert,14074
36456,liver loaf,14075
36457,pip fruit,14075
36458,whole milk,14076
36459,white wine,14076
36460,meat,14077
36461,rolls/buns,14077
36462,frozen potato products,14077
36463,soups,14078
36464,sugar,14078
36465,seasonal products,14078
36466,bottled beer,14078
36467,other vegetables,14079
36468,finished products,14079
36469,beef,14079
36470,whole milk,14079
36471,chocolate,14079
36472,sugar,14079
36473,whole milk,14080
36474,citrus fruit,14080
36475,long life bakery product,14080
36476,salty snack,14080
36477,chocolate,14080
36478,root vegetables,14081
36479,fruit/vegetable juice,14081
36480,specialty chocolate,14081
36481,canned beer,14082
36482,rolls/buns,14082
36483,baking powder,14082
36484,beef,14083
36485,whole milk,14083
36486,whipped/sour cream,14084
36487,curd,14084
36488,fruit/vegetable juice,14085
36489,pot plants,14085
36490,tropical fruit,14086
36491,coffee,14086
36492,red/blush wine,14086
36493,tropical fruit,14087
36494,frozen fish,14087
36495,bottled water,14087
36496,other vegetables,14088
36497,whipped/sour cream,14088
36498,soda,14089
36499,herbs,14089
36500,canned beer,14089
36501,soda,14089
36502,seasonal products,14089
36503,dishes,14089
36504,yogurt,14089
36505,mayonnaise,14089
36506,flower (seeds),14089
36507,frozen meals,14090
36508,yogurt,14090
36509,misc. beverages,14091
36510,pip fruit,14091
36511,rolls/buns,14092
36512,bottled beer,14092
36513,white bread,14092
36514,pasta,14093
36515,root vegetables,14093
36516,pip fruit,14094
36517,butter,14094
36518,fruit/vegetable juice,14095
36519,spices,14095
36520,frankfurter,14096
36521,frankfurter,14096
36522,ham,14096
36523,beef,14096
36524,baby cosmetics,14096
36525,other vegetables,14096
36526,domestic eggs,14096
36527,artif. sweetener,14096
36528,margarine,14096
36529,chewing gum,14097
36530,root vegetables,14097
36531,frozen vegetables,14097
36532,salty snack,14098
36533,rolls/buns,14098
36534,butter,14098
36535,tropical fruit,14098
36536,pastry,14098
36537,root vegetables,14098
36538,fruit/vegetable juice,14098
36539,semi/finished bread,14098
36540,dessert,14099
36541,curd,14099
36542,whole milk,14099
36543,bottled water,14099
36544,other vegetables,14100
36545,dishes,14100
36546,canned beer,14101
36547,grapes,14101
36548,whole milk,14101
36549,dessert,14101
36550,beverages,14102
36551,other vegetables,14102
36552,curd,14102
36553,sausage,14103
36554,newspapers,14103
36555,soda,14103
36556,frozen fish,14104
36557,ketchup,14104
36558,pip fruit,14105
36559,white bread,14105
36560,margarine,14105
36561,baking powder,14105
36562,newspapers,14106
36563,misc. beverages,14106
36564,pastry,14107
36565,newspapers,14107
36566,pip fruit,14108
36567,whole milk,14108
36568,pip fruit,14109
36569,onions,14109
36570,yogurt,14109
36571,rolls/buns,14110
36572,abrasive cleaner,14110
36573,rolls/buns,14111
36574,pork,14111
36575,whole milk,14112
36576,whole milk,14112
36577,pastry,14112
36578,pickled vegetables,14112
36579,citrus fruit,14113
36580,hard cheese,14113
36581,other vegetables,14114
36582,bottled beer,14114
36583,soda,14115
36584,pip fruit,14115
36585,tropical fruit,14116
36586,domestic eggs,14116
36587,vinegar,14116
36588,whipped/sour cream,14116
36589,soap,14117
36590,brown bread,14117
36591,beef,14118
36592,spread cheese,14118
36593,misc. beverages,14118
36594,frankfurter,14119
36595,curd,14119
36596,butter milk,14120
36597,zwieback,14120
36598,domestic eggs,14120
36599,root vegetables,14121
36600,bottled beer,14121
36601,newspapers,14121
36602,margarine,14121
36603,domestic eggs,14121
36604,shopping bags,14121
36605,frankfurter,14122
36606,shopping bags,14122
36607,bottled water,14122
36608,soda,14123
36609,soda,14123
36610,oil,14123
36611,whole milk,14124
36612,specialty chocolate,14124
36613,bottled beer,14124
36614,canned beer,14124
36615,rolls/buns,14124
36616,hamburger meat,14125
36617,pork,14125
36618,yogurt,14125
36619,flour,14125
36620,soda,14126
36621,dishes,14126
36622,napkins,14127
36623,whipped/sour cream,14127
36624,sausage,14128
36625,grapes,14128
36626,bottled beer,14128
36627,citrus fruit,14129
36628,meat,14129
36629,butter milk,14130
36630,dessert,14130
36631,processed cheese,14130
36632,root vegetables,14131
36633,pastry,14131
36634,soda,14131
36635,chicken,14132
36636,roll products ,14132
36637,butter,14133
36638,fruit/vegetable juice,14133
36639,meat,14134
36640,citrus fruit,14134
36641,coffee,14135
36642,specialty vegetables,14135
36643,other vegetables,14136
36644,chewing gum,14136
36645,newspapers,14136
36646,whole milk,14137
36647,sauces,14137
36648,yogurt,14138
36649,curd,14138
36650,rolls/buns,14138
36651,whipped/sour cream,14138
36652,tropical fruit,14139
36653,soda,14139
36654,house keeping products,14140
36655,frozen vegetables,14140
36656,jam,14141
36657,margarine,14141
36658,root vegetables,14142
36659,frozen potato products,14142
36660,dental care,14142
36661,tropical fruit,14143
36662,whipped/sour cream,14143
36663,turkey,14144
36664,canned beer,14144
36665,abrasive cleaner,14144
36666,curd,14145
36667,bottled beer,14145
36668,other vegetables,14146
36669,mustard,14146
36670,salty snack,14147
36671,other vegetables,14147
36672,yogurt,14147
36673,other vegetables,14147
36674,red/blush wine,14148
36675,pip fruit,14148
36676,sausage,14149
36677,whipped/sour cream,14149
36678,whole milk,14150
36679,yogurt,14150
36680,softener,14150
36681,sausage,14151
36682,butter,14151
36683,cream cheese ,14151
36684,citrus fruit,14152
36685,other vegetables,14152
36686,pip fruit,14152
36687,pork,14152
36688,soda,14152
36689,yogurt,14152
36690,herbs,14152
36691,red/blush wine,14152
36692,whole milk,14153
36693,other vegetables,14153
36694,canned beer,14154
36695,bottled beer,14154
36696,pip fruit,14154
36697,candy,14154
36698,meat,14155
36699,hamburger meat,14155
36700,frankfurter,14156
36701,packaged fruit/vegetables,14156
36702,citrus fruit,14157
36703,coffee,14157
36704,soda,14158
36705,frankfurter,14158
36706,soda,14158
36707,salty snack,14158
36708,bottled water,14158
36709,frozen vegetables,14158
36710,yogurt,14158
36711,sausage,14159
36712,oil,14159
36713,pip fruit,14160
36714,pastry,14160
36715,sausage,14161
36716,chewing gum,14161
36717,citrus fruit,14162
36718,specialty bar,14162
36719,root vegetables,14163
36720,condensed milk,14163
36721,dessert,14163
36722,specialty chocolate,14164
36723,sauces,14164
36724,whipped/sour cream,14165
36725,other vegetables,14165
36726,pot plants,14165
36727,root vegetables,14166
36728,pip fruit,14166
36729,chewing gum,14167
36730,newspapers,14167
36731,candy,14167
36732,soda,14168
36733,sausage,14168
36734,whole milk,14168
36735,beverages,14168
36736,shopping bags,14168
36737,frankfurter,14169
36738,other vegetables,14169
36739,citrus fruit,14170
36740,brown bread,14170
36741,ketchup,14170
36742,root vegetables,14171
36743,salt,14171
36744,shopping bags,14172
36745,yogurt,14172
36746,soda,14173
36747,condensed milk,14173
36748,curd,14173
36749,beverages,14174
36750,sugar,14174
36751,ham,14175
36752,cream cheese ,14175
36753,sausage,14176
36754,candles,14176
36755,whole milk,14177
36756,rolls/buns,14177
36757,rolls/buns,14178
36758,domestic eggs,14178
36759,processed cheese,14179
36760,rolls/buns,14179
36761,margarine,14180
36762,pickled vegetables,14180
36763,canned beer,14181
36764,berries,14181
36765,other vegetables,14182
36766,rice,14182
36767,specialty fat,14182
36768,rolls/buns,14183
36769,chewing gum,14183
36770,other vegetables,14183
36771,bottled beer,14184
36772,curd,14184
36773,kitchen towels,14184
36774,cling film/bags,14185
36775,whipped/sour cream,14185
36776,coffee,14185
36777,hamburger meat,14186
36778,beef,14186
36779,bottled beer,14186
36780,whole milk,14186
36781,chocolate,14186
36782,other vegetables,14187
36783,UHT/milk,14187
36784,sausage,14188
36785,yogurt,14188
36786,root vegetables,14189
36787,coffee,14189
36788,napkins,14189
36789,butter,14190
36790,soft cheese,14190
36791,tropical fruit,14191
36792,cling film/bags,14191
36793,canned beer,14192
36794,tropical fruit,14192
36795,fruit/vegetable juice,14192
36796,shopping bags,14192
36797,chocolate,14193
36798,hard cheese,14193
36799,soda,14194
36800,brown bread,14194
36801,shopping bags,14195
36802,shopping bags,14195
36803,pastry,14196
36804,frozen fish,14196
36805,chocolate,14197
36806,seasonal products,14197
36807,waffles,14197
36808,soda,14198
36809,dish cleaner,14198
36810,beef,14199
36811,frozen vegetables,14199
36812,sausage,14200
36813,whole milk,14200
36814,sausage,14201
36815,UHT/milk,14201
36816,rolls/buns,14202
36817,cling film/bags,14202
36818,pork,14203
36819,cat food,14203
36820,fruit/vegetable juice,14204
36821,candles,14204
36822,photo/film,14205
36823,whole milk,14205
36824,shopping bags,14205
36825,other vegetables,14206
36826,candy,14206
36827,other vegetables,14207
36828,whipped/sour cream,14207
36829,beef,14208
36830,butter milk,14208
36831,yogurt,14208
36832,soda,14208
36833,whole milk,14209
36834,fruit/vegetable juice,14209
36835,beef,14210
36836,domestic eggs,14210
36837,curd,14211
36838,margarine,14211
36839,ice cream,14212
36840,curd,14212
36841,beef,14213
36842,liquor,14213
36843,specialty cheese,14213
36844,whole milk,14214
36845,shopping bags,14214
36846,candy,14215
36847,frozen vegetables,14215
36848,pasta,14216
36849,newspapers,14216
36850,bottled beer,14217
36851,root vegetables,14217
36852,pip fruit,14217
36853,other vegetables,14217
36854,dessert,14217
36855,rolls/buns,14217
36856,shopping bags,14217
36857,sausage,14218
36858,fruit/vegetable juice,14218
36859,sausage,14219
36860,long life bakery product,14219
36861,bottled water,14220
36862,bottled water,14220
36863,turkey,14221
36864,UHT/milk,14221
36865,sausage,14222
36866,soda,14222
36867,pork,14223
36868,pastry,14223
36869,soda,14224
36870,specialty chocolate,14224
36871,root vegetables,14225
36872,yogurt,14225
36873,bottled water,14226
36874,ice cream,14226
36875,root vegetables,14227
36876,beverages,14227
36877,oil,14228
36878,brown bread,14228
36879,bottled beer,14228
36880,sausage,14229
36881,rolls/buns,14229
36882,soda,14229
36883,other vegetables,14229
36884,ham,14230
36885,tropical fruit,14230
36886,sausage,14231
36887,sliced cheese,14231
36888,rolls/buns,14232
36889,curd cheese,14232
36890,Instant food products,14232
36891,curd,14233
36892,soda,14233
36893,frankfurter,14234
36894,soda,14234
36895,whole milk,14234
36896,whole milk,14234
36897,flour,14234
36898,white bread,14235
36899,other vegetables,14235
36900,chicken,14236
36901,beef,14236
36902,white wine,14237
36903,rolls/buns,14237
36904,citrus fruit,14238
36905,pastry,14238
36906,sausage,14239
36907,root vegetables,14239
36908,whole milk,14240
36909,soft cheese,14240
36910,canned beer,14241
36911,napkins,14241
36912,sparkling wine,14241
36913,pip fruit,14242
36914,soda,14242
36915,popcorn,14242
36916,pip fruit,14243
36917,shopping bags,14243
36918,yogurt,14243
36919,rolls/buns,14244
36920,cream cheese ,14244
36921,dessert,14245
36922,frozen fish,14245
36923,frozen meals,14246
36924,brown bread,14246
36925,other vegetables,14246
36926,curd cheese,14246
36927,canned beer,14247
36928,sliced cheese,14247
36929,long life bakery product,14247
36930,pasta,14247
36931,sweet spreads,14248
36932,rolls/buns,14248
36933,citrus fruit,14249
36934,roll products ,14249
36935,other vegetables,14250
36936,hygiene articles,14250
36937,pot plants,14251
36938,spread cheese,14251
36939,butter milk,14251
36940,long life bakery product,14252
36941,rum,14252
36942,soda,14253
36943,detergent,14253
36944,frankfurter,14254
36945,grapes,14254
36946,soda,14254
36947,seasonal products,14254
36948,tropical fruit,14255
36949,cake bar,14255
36950,soda,14255
36951,cat food,14255
36952,berries,14256
36953,butter,14256
36954,tea,14256
36955,misc. beverages,14257
36956,dishes,14257
36957,whole milk,14258
36958,butter milk,14258
36959,beverages,14258
36960,tropical fruit,14259
36961,cooking chocolate,14259
36962,root vegetables,14260
36963,white bread,14260
36964,whole milk,14261
36965,pickled vegetables,14261
36966,bottled water,14262
36967,canned beer,14262
36968,tropical fruit,14263
36969,other vegetables,14263
36970,whole milk,14264
36971,sliced cheese,14264
36972,frozen meals,14265
36973,abrasive cleaner,14265
36974,pork,14266
36975,whole milk,14266
36976,domestic eggs,14266
36977,butter milk,14267
36978,bottled beer,14267
36979,tropical fruit,14268
36980,other vegetables,14268
36981,butter,14268
36982,rolls/buns,14268
36983,coffee,14268
36984,pastry,14268
36985,whole milk,14269
36986,rolls/buns,14269
36987,other vegetables,14270
36988,whole milk,14270
36989,liquor,14271
36990,margarine,14271
36991,citrus fruit,14272
36992,brown bread,14272
36993,candy,14272
36994,domestic eggs,14272
36995,tropical fruit,14273
36996,whole milk,14273
36997,sausage,14274
36998,tropical fruit,14274
36999,yogurt,14274
37000,pickled vegetables,14275
37001,cream cheese ,14275
37002,onions,14276
37003,bottled beer,14276
37004,tropical fruit,14277
37005,waffles,14277
37006,butter,14278
37007,coffee,14278
37008,curd,14279
37009,frozen fish,14279
37010,beef,14280
37011,UHT/milk,14280
37012,misc. beverages,14280
37013,beverages,14281
37014,whole milk,14281
37015,semi/finished bread,14281
37016,domestic eggs,14281
37017,soap,14282
37018,yogurt,14282
37019,meat,14283
37020,fish,14283
37021,meat spreads,14283
37022,abrasive cleaner,14283
37023,margarine,14283
37024,flower soil/fertilizer,14284
37025,whole milk,14284
37026,zwieback,14285
37027,curd,14285
37028,UHT/milk,14286
37029,sugar,14286
37030,brown bread,14287
37031,soda,14287
37032,chicken,14288
37033,margarine,14288
37034,whole milk,14289
37035,pip fruit,14289
37036,chicken,14290
37037,dog food,14290
37038,bottled beer,14291
37039,newspapers,14291
37040,bottled water,14292
37041,newspapers,14292
37042,canned beer,14293
37043,rolls/buns,14293
37044,rolls/buns,14293
37045,butter milk,14294
37046,pet care,14294
37047,yogurt,14295
37048,other vegetables,14295
37049,baking powder,14295
37050,candy,14295
37051,sausage,14296
37052,canned beer,14296
37053,tropical fruit,14297
37054,rolls/buns,14297
37055,beverages,14298
37056,soda,14298
37057,curd,14298
37058,liquor,14298
37059,whole milk,14298
37060,margarine,14298
37061,flour,14298
37062,citrus fruit,14299
37063,specialty chocolate,14299
37064,soda,14300
37065,rolls/buns,14300
37066,bottled water,14301
37067,beverages,14301
37068,pastry,14301
37069,pip fruit,14302
37070,bottled beer,14302
37071,other vegetables,14302
37072,white bread,14303
37073,whole milk,14303
37074,hygiene articles,14303
37075,root vegetables,14304
37076,soda,14304
37077,coffee,14304
37078,whole milk,14305
37079,whole milk,14305
37080,pickled vegetables,14306
37081,yogurt,14306
37082,grapes,14307
37083,long life bakery product,14307
37084,cat food,14308
37085,coffee,14308
37086,other vegetables,14309
37087,other vegetables,14309
37088,instant coffee,14310
37089,butter,14310
37090,UHT/milk,14311
37091,candles,14311
37092,yogurt,14311
37093,salty snack,14311
37094,margarine,14312
37095,liquor,14312
37096,frankfurter,14313
37097,whole milk,14313
37098,rolls/buns,14314
37099,dishes,14314
37100,pip fruit,14315
37101,white bread,14315
37102,sliced cheese,14315
37103,salt,14316
37104,canned beer,14316
37105,roll products ,14316
37106,other vegetables,14317
37107,pastry,14317
37108,ice cream,14318
37109,rolls/buns,14318
37110,pastry,14319
37111,meat,14319
37112,whole milk,14320
37113,pip fruit,14320
37114,sausage,14321
37115,soda,14321
37116,bottled water,14321
37117,meat spreads,14322
37118,domestic eggs,14322
37119,sugar,14322
37120,other vegetables,14323
37121,male cosmetics,14323
37122,pip fruit,14324
37123,pastry,14324
37124,rolls/buns,14324
37125,chocolate,14324
37126,soda,14324
37127,pet care,14325
37128,snack products,14325
37129,citrus fruit,14326
37130,chocolate,14326
37131,onions,14327
37132,long life bakery product,14327
37133,whole milk,14328
37134,domestic eggs,14328
37135,syrup,14328
37136,pastry,14329
37137,baking powder,14329
37138,rolls/buns,14330
37139,grapes,14330
37140,domestic eggs,14330
37141,rolls/buns,14331
37142,white bread,14331
37143,beverages,14332
37144,mustard,14332
37145,yogurt,14332
37146,tropical fruit,14333
37147,whole milk,14333
37148,rolls/buns,14333
37149,cream cheese ,14333
37150,whole milk,14333
37151,shopping bags,14333
37152,rolls/buns,14334
37153,brown bread,14334
37154,ice cream,14335
37155,yogurt,14335
37156,pip fruit,14336
37157,pastry,14336
37158,bottled water,14337
37159,whole milk,14337
37160,whole milk,14338
37161,coffee,14338
37162,brown bread,14339
37163,other vegetables,14339
37164,UHT/milk,14340
37165,frozen meals,14340
37166,root vegetables,14341
37167,dish cleaner,14341
37168,kitchen towels,14342
37169,rolls/buns,14342
37170,whole milk,14343
37171,candy,14343
37172,cream,14344
37173,newspapers,14344
37174,pip fruit,14345
37175,frozen vegetables,14345
37176,beef,14346
37177,root vegetables,14346
37178,tropical fruit,14347
37179,whipped/sour cream,14347
37180,butter milk,14348
37181,UHT/milk,14348
37182,ham,14349
37183,brown bread,14349
37184,butter,14349
37185,bottled water,14349
37186,soda,14350
37187,citrus fruit,14350
37188,whole milk,14351
37189,curd,14351
37190,hamburger meat,14352
37191,bottled water,14352
37192,red/blush wine,14353
37193,other vegetables,14353
37194,rolls/buns,14353
37195,rolls/buns,14354
37196,whole milk,14354
37197,tropical fruit,14355
37198,flour,14355
37199,ham,14356
37200,tropical fruit,14356
37201,whole milk,14357
37202,newspapers,14357
37203,root vegetables,14358
37204,rolls/buns,14358
37205,curd,14359
37206,processed cheese,14359
37207,bottled water,14359
37208,pickled vegetables,14359
37209,canned beer,14360
37210,frankfurter,14360
37211,brown bread,14360
37212,pip fruit,14360
37213,frozen vegetables,14360
37214,pudding powder,14360
37215,beef,14361
37216,margarine,14361
37217,sparkling wine,14362
37218,whole milk,14362
37219,dessert,14362
37220,salt,14362
37221,rolls/buns,14363
37222,pork,14363
37223,canned beer,14363
37224,root vegetables,14363
37225,canned beer,14363
37226,shopping bags,14363
37227,oil,14363
37228,soda,14363
37229,whole milk,14364
37230,whole milk,14364
37231,frozen vegetables,14365
37232,fruit/vegetable juice,14365
37233,zwieback,14366
37234,frozen dessert,14366
37235,shopping bags,14366
37236,cream cheese ,14366
37237,root vegetables,14367
37238,salty snack,14367
37239,tropical fruit,14368
37240,yogurt,14368
37241,pip fruit,14368
37242,yogurt,14368
37243,yogurt,14368
37244,soda,14369
37245,ice cream,14369
37246,bottled beer,14370
37247,oil,14370
37248,citrus fruit,14371
37249,waffles,14371
37250,whole milk,14372
37251,dish cleaner,14372
37252,whole milk,14373
37253,sausage,14373
37254,yogurt,14373
37255,other vegetables,14373
37256,misc. beverages,14373
37257,brown bread,14374
37258,frozen meals,14374
37259,herbs,14374
37260,whole milk,14374
37261,hard cheese,14374
37262,whole milk,14375
37263,beef,14375
37264,tropical fruit,14375
37265,tropical fruit,14375
37266,whole milk,14375
37267,domestic eggs,14375
37268,coffee,14375
37269,other vegetables,14375
37270,root vegetables,14376
37271,bottled beer,14376
37272,rolls/buns,14377
37273,yogurt,14377
37274,frozen vegetables,14377
37275,white wine,14377
37276,rolls/buns,14378
37277,pastry,14378
37278,misc. beverages,14379
37279,rolls/buns,14379
37280,frankfurter,14380
37281,other vegetables,14380
37282,whole milk,14380
37283,ready soups,14380
37284,brandy,14380
37285,turkey,14381
37286,white bread,14381
37287,specialty bar,14382
37288,soda,14382
37289,shopping bags,14383
37290,bottled beer,14383
37291,soda,14384
37292,curd,14384
37293,onions,14385
37294,pip fruit,14385
37295,dog food,14385
37296,domestic eggs,14386
37297,whole milk,14386
37298,whole milk,14387
37299,rolls/buns,14387
37300,frankfurter,14388
37301,dessert,14388
37302,shopping bags,14389
37303,margarine,14389
37304,whole milk,14390
37305,root vegetables,14390
37306,soda,14390
37307,hamburger meat,14391
37308,frozen vegetables,14391
37309,curd,14392
37310,rolls/buns,14392
37311,beverages,14393
37312,root vegetables,14393
37313,candles,14393
37314,pip fruit,14394
37315,pip fruit,14394
37316,newspapers,14395
37317,whole milk,14395
37318,whipped/sour cream,14396
37319,cream cheese ,14396
37320,sausage,14397
37321,zwieback,14397
37322,sliced cheese,14397
37323,other vegetables,14397
37324,bottled beer,14397
37325,soda,14397
37326,pork,14398
37327,ham,14398
37328,specialty chocolate,14398
37329,whole milk,14398
37330,long life bakery product,14398
37331,detergent,14398
37332,chocolate,14399
37333,curd,14399
37334,salty snack,14399
37335,pork,14400
37336,bottled water,14400
37337,bottled water,14400
37338,other vegetables,14401
37339,hard cheese,14401
37340,citrus fruit,14402
37341,bottled beer,14402
37342,whole milk,14403
37343,cat food,14403
37344,long life bakery product,14403
37345,soda,14404
37346,frozen vegetables,14404
37347,brown bread,14404
37348,yogurt,14404
37349,flower (seeds),14405
37350,honey,14405
37351,frankfurter,14406
37352,cream cheese ,14406
37353,sausage,14407
37354,onions,14407
37355,packaged fruit/vegetables,14408
37356,sweet spreads,14408
37357,pastry,14409
37358,root vegetables,14409
37359,whole milk,14410
37360,shopping bags,14410
37361,whole milk,14411
37362,whipped/sour cream,14411
37363,margarine,14412
37364,house keeping products,14412
37365,whole milk,14412
37366,canned beer,14412
37367,whipped/sour cream,14413
37368,fruit/vegetable juice,14413
37369,onions,14414
37370,long life bakery product,14414
37371,whole milk,14415
37372,rolls/buns,14415
37373,dish cleaner,14415
37374,canned beer,14416
37375,fruit/vegetable juice,14416
37376,chicken,14417
37377,citrus fruit,14417
37378,canned beer,14418
37379,misc. beverages,14418
37380,yogurt,14418
37381,rolls/buns,14418
37382,chicken,14419
37383,yogurt,14419
37384,domestic eggs,14420
37385,hamburger meat,14420
37386,shopping bags,14420
37387,sausage,14421
37388,frozen vegetables,14421
37389,yogurt,14422
37390,UHT/milk,14422
37391,pip fruit,14423
37392,other vegetables,14423
37393,rolls/buns,14423
37394,pip fruit,14424
37395,male cosmetics,14424
37396,dishes,14424
37397,dessert,14424
37398,rice,14424
37399,whole milk,14425
37400,pork,14425
37401,whole milk,14425
37402,whole milk,14425
37403,waffles,14426
37404,yogurt,14426
37405,pork,14427
37406,whole milk,14427
37407,butter,14428
37408,fruit/vegetable juice,14428
37409,frozen dessert,14429
37410,berries,14429
37411,bottled water,14430
37412,chewing gum,14430
37413,beef,14430
37414,brown bread,14430
37415,pot plants,14431
37416,bottled water,14431
37417,whole milk,14432
37418,salty snack,14432
37419,rolls/buns,14432
37420,soda,14433
37421,other vegetables,14433
37422,canned beer,14434
37423,sliced cheese,14434
37424,margarine,14434
37425,frankfurter,14435
37426,whole milk,14435
37427,rolls/buns,14436
37428,shopping bags,14436
37429,tropical fruit,14437
37430,rolls/buns,14437
37431,rolls/buns,14438
37432,canned beer,14438
37433,pork,14439
37434,mustard,14439
37435,onions,14440
37436,frozen vegetables,14440
37437,shopping bags,14441
37438,root vegetables,14441
37439,sliced cheese,14441
37440,citrus fruit,14442
37441,berries,14442
37442,other vegetables,14443
37443,packaged fruit/vegetables,14443
37444,red/blush wine,14444
37445,pastry,14444
37446,turkey,14445
37447,packaged fruit/vegetables,14445
37448,frozen vegetables,14445
37449,whole milk,14446
37450,grapes,14446
37451,sausage,14447
37452,spread cheese,14447
37453,chocolate,14447
37454,sausage,14448
37455,coffee,14448
37456,pip fruit,14448
37457,tropical fruit,14448
37458,bottled beer,14449
37459,herbs,14449
37460,bottled water,14450
37461,curd,14450
37462,brown bread,14451
37463,citrus fruit,14451
37464,whole milk,14452
37465,pastry,14452
37466,packaged fruit/vegetables,14453
37467,pip fruit,14453
37468,chewing gum,14454
37469,condensed milk,14454
37470,condensed milk,14455
37471,waffles,14455
37472,yogurt,14456
37473,spread cheese,14456
37474,soda,14456
37475,fruit/vegetable juice,14456
37476,frankfurter,14457
37477,light bulbs,14457
37478,rolls/buns,14457
37479,pasta,14457
37480,frankfurter,14458
37481,whole milk,14458
37482,yogurt,14459
37483,pip fruit,14459
37484,house keeping products,14459
37485,frozen vegetables,14459
37486,misc. beverages,14460
37487,whipped/sour cream,14460
37488,chocolate,14461
37489,tea,14461
37490,frozen meals,14462
37491,other vegetables,14462
37492,tropical fruit,14463
37493,domestic eggs,14463
37494,candy,14463
37495,sugar,14463
37496,other vegetables,14464
37497,yogurt,14464
37498,root vegetables,14465
37499,bottled beer,14465
37500,onions,14466
37501,cream cheese ,14466
37502,dishes,14466
37503,liquor,14467
37504,sweet spreads,14467
37505,cat food,14468
37506,whipped/sour cream,14468
37507,whole milk,14468
37508,whole milk,14469
37509,rolls/buns,14469
37510,tropical fruit,14470
37511,pasta,14470
37512,sugar,14470
37513,beverages,14471
37514,specialty bar,14471
37515,root vegetables,14472
37516,hygiene articles,14472
37517,domestic eggs,14472
37518,whole milk,14473
37519,misc. beverages,14473
37520,citrus fruit,14474
37521,tropical fruit,14474
37522,detergent,14475
37523,misc. beverages,14475
37524,citrus fruit,14476
37525,frozen meals,14476
37526,other vegetables,14477
37527,whole milk,14477
37528,other vegetables,14478
37529,curd,14478
37530,pork,14479
37531,other vegetables,14479
37532,whipped/sour cream,14480
37533,whole milk,14480
37534,beef,14481
37535,soda,14481
37536,sugar,14482
37537,cream cheese ,14482
37538,pastry,14483
37539,fruit/vegetable juice,14483
37540,rolls/buns,14484
37541,newspapers,14484
37542,shopping bags,14484
37543,rolls/buns,14485
37544,rolls/buns,14485
37545,specialty bar,14485
37546,citrus fruit,14486
37547,soda,14486
37548,bottled water,14487
37549,fruit/vegetable juice,14487
37550,other vegetables,14488
37551,pudding powder,14488
37552,hamburger meat,14489
37553,other vegetables,14489
37554,brown bread,14490
37555,frozen vegetables,14490
37556,yogurt,14491
